/home/glebapika/my_python_env/lib/python3.12/site-packages/amuse/support/options.py:11: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources
======================================================================
ARCHES CLUSTER SIMULATION WITH REALISTIC COLLISION PHYSICS AND GAS FRICTION
======================================================================

======================================================================
ЗАПУСК КАСКАДА ИЗ 19 ЦИКЛОВ
======================================================================

======================================================================
ЗАПУСК МНОГОЦИКЛИЧНОЙ СИМУЛЯЦИИ (19 циклов)
======================================================================

======================================================================
ЦИКЛ СИМУЛЯЦИИ 1/19
======================================================================
Результаты будут сохранены в: simulation_results/run_20251229_225911
Запуск симуляции...

1. BUILDING STAR POPULATION...
   Initial stars: 856
   Total mass: 25983 Msun

2. INITIALIZING CLUSTER STRUCTURE...
   Cluster radius: 0.200 pc

3. SETTING ORBITAL MOTION AROUND GALACTIC CENTER...

4. INITIALIZING PH4 FOR CLUSTER GRAVITY...
   PH4 initialized with 3 workers

5. INITIALIZING STELLAR EVOLUTION...
   Stellar evolution initialized for 856 stars

6. INITIALIZING GALACTIC POTENTIAL...

6b. INITIALIZING GAS DYNAMICAL FRICTION...
   Gas friction enabled: True
   Gas density profile: central_molecular_zone
   Drag coefficient: 1
   Coulomb logarithm: 8.0

7. SETTING UP BRIDGE INTEGRATOR WITH GAS FRICTION...
   Bridge timestep: 0.001000 Myr
   Gas friction integrated: True

8. INITIALIZING REALISTIC COLLISION HANDLER...

9. SETTING UP DIAGNOSTICS SYSTEM...

======================================================================
STARTING MAIN SIMULATION LOOP
======================================================================

Initial setup:
  Number of stars: 856
  Total mass: 25982.9 Msun

Simulation Progress:
Step | Time [Myr] | N_stars | BH | NS | WD | Merged | VMS | R_cluster [pc] | σ_v [km/s] | F_fric [km/s/Myr] | Collisions
   390 |  0.3900 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1560 |   7.0 |  1.348e-03 |    0
   400 |  0.4000 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1526 |   7.4 |  1.314e-03 |    0
   410 |  0.4100 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1561 |   7.2 |  1.318e-03 |    0
   420 |  0.4200 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1544 |   7.4 |  1.279e-03 |    0
   430 |  0.4300 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1548 |   7.2 |  1.279e-03 |    0
   440 |  0.4400 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1521 |   7.2 |  1.270e-03 |    0
   450 |  0.4500 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1601 |   7.1 |  1.245e-03 |    0
   460 |  0.4600 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1549 |   7.1 |  1.237e-03 |    0
   470 |  0.4700 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1607 |   7.1 |  1.225e-03 |    0
   480 |  0.4800 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1496 |   7.6 |  1.224e-03 |    0
   490 |  0.4900 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1592 |   7.2 |  1.193e-03 |    0
   500 |  0.5000 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1592 |   7.2 |  1.196e-03 |    0
   510 |  0.5100 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1628 |   7.2 |  1.185e-03 |    0
   520 |  0.5200 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1632 |   6.9 |  1.171e-03 |    0
   530 |  0.5300 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1502 |   7.5 |  1.179e-03 |    0
   540 |  0.5400 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1485 |   7.4 |  1.150e-03 |    0
   550 |  0.5500 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1677 |   7.1 |  1.143e-03 |    0
   560 |  0.5600 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1586 |   7.2 |  1.115e-03 |    0
   570 |  0.5700 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1641 |   7.1 |  1.108e-03 |    0
   580 |  0.5800 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1557 |   7.6 |  1.102e-03 |    0
   590 |  0.5900 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1642 |   7.3 |  1.078e-03 |    0
   600 |  0.6000 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1621 |   7.5 |  1.055e-03 |    0
   610 |  0.6100 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1767 |   7.1 |  1.055e-03 |    0
   620 |  0.6200 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1625 |   7.2 |  1.035e-03 |    0
   630 |  0.6300 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1619 |   7.3 |  1.017e-03 |    0
   640 |  0.6400 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1672 |   7.5 |  1.008e-03 |    0
   650 |  0.6500 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1689 |   7.3 |  1.004e-03 |    0
   660 |  0.6600 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1613 |   7.6 |  9.852e-04 |    0
   670 |  0.6700 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1681 |   7.4 |  9.743e-04 |    0
   680 |  0.6800 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1628 |   7.4 |  9.644e-04 |    0
   690 |  0.6900 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1638 |   7.4 |  9.613e-04 |    0
   700 |  0.7000 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1675 |   7.4 |  9.358e-04 |    0
   710 |  0.7100 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1651 |   7.2 |  9.151e-04 |    0
   720 |  0.7200 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1591 |   7.6 |  9.148e-04 |    0
   730 |  0.7300 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1638 |   7.5 |  9.067e-04 |    0
   740 |  0.7400 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1753 |   7.5 |  8.886e-04 |    0
   750 |  0.7500 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1758 |   7.4 |  8.648e-04 |    0
   760 |  0.7600 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1695 |   7.4 |  8.714e-04 |    0
   770 |  0.7700 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1661 |   7.7 |  8.756e-04 |    0
   780 |  0.7800 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1613 |   7.7 |  8.371e-04 |    0
   790 |  0.7900 |     856 |  0 |  0 |  0 |      0 |   0 |   0.1653 |   7.6 |  8.320e-04 |    0
[COLLISION] Detected 1 collision pairs
[COLLISION #1] Primary: Unclassified(30.4M☉) + Secondary: Unclassified(30.4M☉) | q=1.000 → Merged Star(28.1M☉) | retain=0.463 (H=0.50), bh_prob=0.100
[INFO] Processed 1 collisions. Total stars: 855
   800 |  0.8000 |     855 |  0 |  0 |  0 |      1 |   0 |   0.1585 |   7.7 |  8.157e-04 |    1
   810 |  0.8100 |     855 |  0 |  0 |  0 |      1 |   0 |   0.1739 |   7.6 |  7.960e-04 |    1
   820 |  0.8200 |     855 |  0 |  0 |  0 |      1 |   0 |   0.1682 |   7.7 |  7.851e-04 |    1
   830 |  0.8300 |     855 |  0 |  0 |  0 |      1 |   0 |   0.1700 |   7.5 |  7.903e-04 |    1
   840 |  0.8400 |     855 |  0 |  0 |  0 |      1 |   0 |   0.1661 |   7.6 |  7.630e-04 |    1
   850 |  0.8500 |     855 |  0 |  0 |  0 |      1 |   0 |   0.1686 |   7.8 |  7.595e-04 |    1
   860 |  0.8600 |     855 |  0 |  0 |  0 |      1 |   0 |   0.1673 |   7.3 |  7.424e-04 |    1
   870 |  0.8700 |     855 |  0 |  0 |  0 |      1 |   0 |   0.1734 |   7.6 |  7.299e-04 |    1
[COLLISION] Detected 1 collision pairs
[COLLISION #2] Primary: O4-5 I-III(39.7M☉) + Secondary: Unclassified(30.4M☉) | q=0.765 → Merged Star(45.5M☉) | retain=0.648 (H=0.70), bh_prob=0.088
[INFO] Processed 1 collisions. Total stars: 854
   873 |  0.8730 |     854 |  0 |  0 |  0 |      2 |   0 |   0.1731 |   7.6 |  7.386e-04 |    2
   880 |  0.8800 |     854 |  0 |  0 |  0 |      2 |   0 |   0.1689 |   7.7 |  7.409e-04 |    2
[COLLISION] Detected 1 collision pairs
[COLLISION #3] Primary: O5.5-6 la(72.2M☉) + Secondary: Unclassified(30.4M☉) | q=0.421 → Merged Star(67.3M☉) | retain=0.656 (H=0.70), bh_prob=0.141
[INFO] Processed 1 collisions. Total stars: 853
   890 |  0.8900 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1734 |   7.6 |  7.233e-04 |    3
   900 |  0.9000 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1662 |   7.7 |  7.073e-04 |    3
   910 |  0.9100 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1733 |   7.0 |  7.033e-04 |    3
   920 |  0.9200 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1610 |   7.8 |  7.070e-04 |    3
   930 |  0.9300 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1666 |   7.4 |  6.906e-04 |    3
   940 |  0.9400 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1729 |   7.6 |  6.846e-04 |    3
   950 |  0.9500 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1714 |   7.4 |  6.673e-04 |    3
   960 |  0.9600 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1714 |   7.3 |  6.787e-04 |    3
   970 |  0.9700 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1697 |   7.6 |  6.591e-04 |    3
   980 |  0.9800 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1596 |   7.8 |  6.310e-04 |    3
   990 |  0.9900 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1631 |   7.4 |  6.395e-04 |    3
  1000 |  1.0000 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1749 |   7.8 |  6.385e-04 |    3
  1010 |  1.0100 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1663 |   7.3 |  6.144e-04 |    3
  1020 |  1.0200 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1672 |   7.5 |  6.257e-04 |    3
  1030 |  1.0300 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1718 |   7.3 |  6.052e-04 |    3
  1040 |  1.0400 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1804 |   7.3 |  6.089e-04 |    3
  1050 |  1.0500 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1721 |   7.5 |  6.010e-04 |    3
  1060 |  1.0600 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1683 |   7.7 |  5.991e-04 |    3
  1070 |  1.0700 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1773 |   7.6 |  5.876e-04 |    3
  1080 |  1.0800 |     853 |  0 |  0 |  0 |      3 |   0 |   0.1728 |   7.7 |  5.760e-04 |    3
[COLLISION] Detected 1 collision pairs
[COLLISION #4] Primary: Unclassified(30.4M☉) + Secondary: Unclassified(30.4M☉) | q=1.000 → Merged Star(28.1M☉) | retain=0.463 (H=0.50), bh_prob=0.100
[INFO] Processed 1 collisions. Total stars: 852
  1090 |  1.0900 |     852 |  0 |  0 |  0 |      4 |   0 |   0.1787 |   7.9 |  5.924e-04 |    4
  1100 |  1.1000 |     852 |  0 |  0 |  0 |      4 |   0 |   0.1881 |   7.4 |  5.613e-04 |    4
  1110 |  1.1100 |     852 |  0 |  0 |  0 |      4 |   0 |   0.1882 |   7.4 |  5.535e-04 |    4
  1120 |  1.1200 |     852 |  0 |  0 |  0 |      4 |   0 |   0.1861 |   7.6 |  5.647e-04 |    4
  1130 |  1.1300 |     852 |  0 |  0 |  0 |      4 |   0 |   0.1854 |   7.4 |  5.545e-04 |    4
  1140 |  1.1400 |     852 |  0 |  0 |  0 |      4 |   0 |   0.1854 |   7.5 |  5.460e-04 |    4
  1150 |  1.1500 |     852 |  0 |  0 |  0 |      4 |   0 |   0.1740 |   7.7 |  5.419e-04 |    4
  1160 |  1.1600 |     852 |  0 |  0 |  0 |      4 |   0 |   0.1882 |   7.7 |  5.456e-04 |    4
  1170 |  1.1700 |     852 |  0 |  0 |  0 |      4 |   0 |   0.1848 |   7.6 |  5.315e-04 |    4
  1180 |  1.1800 |     852 |  0 |  0 |  0 |      4 |   0 |   0.1963 |   7.9 |  5.269e-04 |    4
  1190 |  1.1900 |     852 |  0 |  0 |  0 |      4 |   0 |   0.1841 |   7.3 |  5.177e-04 |    4
  1200 |  1.2000 |     852 |  0 |  0 |  0 |      4 |   0 |   0.1888 |   7.9 |  5.165e-04 |    4
  1210 |  1.2100 |     852 |  0 |  0 |  0 |      4 |   0 |   0.1843 |   7.6 |  5.193e-04 |    4
  1220 |  1.2200 |     852 |  0 |  0 |  0 |      4 |   0 |   0.1924 |   7.9 |  5.088e-04 |    4
  1230 |  1.2300 |     852 |  0 |  0 |  0 |      4 |   0 |   0.1920 |   8.3 |  5.100e-04 |    4
[COLLISION] Detected 1 collision pairs
[COLLISION #5] Primary: Unclassified(30.4M☉) + Secondary: Unclassified(30.4M☉) | q=1.000 → Merged Star(28.1M☉) | retain=0.463 (H=0.50), bh_prob=0.100
[INFO] Processed 1 collisions. Total stars: 851
  1231 |  1.2310 |     851 |  0 |  0 |  0 |      5 |   0 |   0.1967 |   8.1 |  5.059e-04 |    5
  1240 |  1.2400 |     851 |  0 |  0 |  0 |      5 |   0 |   0.1942 |   7.2 |  5.036e-04 |    5
  1250 |  1.2500 |     851 |  0 |  0 |  0 |      5 |   0 |   0.1726 |   7.9 |  4.995e-04 |    5
  1260 |  1.2600 |     851 |  0 |  0 |  0 |      5 |   0 |   0.1757 |   8.1 |  4.962e-04 |    5
  1270 |  1.2700 |     851 |  0 |  0 |  0 |      5 |   0 |   0.1944 |   7.5 |  4.886e-04 |    5
  1280 |  1.2800 |     851 |  0 |  0 |  0 |      5 |   0 |   0.1943 |   7.3 |  4.813e-04 |    5
  1290 |  1.2900 |     851 |  0 |  0 |  0 |      5 |   0 |   0.2037 |   7.7 |  4.803e-04 |    5
  1300 |  1.3000 |     851 |  0 |  0 |  0 |      5 |   0 |   0.1907 |   7.3 |  4.785e-04 |    5
[COLLISION] Detected 1 collision pairs
[COLLISION #6] Primary: O5.5-6 la(72.2M☉) + Secondary: Unclassified(30.4M☉) | q=0.421 → Merged Star(67.3M☉) | retain=0.656 (H=0.70), bh_prob=0.141
[INFO] Processed 1 collisions. Total stars: 850
  1302 |  1.3020 |     850 |  0 |  0 |  0 |      6 |   0 |   0.1917 |   7.5 |  4.832e-04 |    6
  1310 |  1.3100 |     850 |  0 |  0 |  0 |      6 |   0 |   0.1828 |   7.9 |  4.743e-04 |    6
  1320 |  1.3200 |     850 |  0 |  0 |  0 |      6 |   0 |   0.1865 |   7.7 |  4.741e-04 |    6
  1330 |  1.3300 |     850 |  0 |  0 |  0 |      6 |   0 |   0.1906 |   7.6 |  4.714e-04 |    6
  1340 |  1.3400 |     850 |  0 |  0 |  0 |      6 |   0 |   0.1930 |   7.8 |  4.746e-04 |    6
  1350 |  1.3500 |     850 |  0 |  0 |  0 |      6 |   0 |   0.1851 |   7.8 |  4.646e-04 |    6
  1360 |  1.3600 |     850 |  0 |  0 |  0 |      6 |   0 |   0.1926 |   8.0 |  4.603e-04 |    6
  1370 |  1.3700 |     850 |  0 |  0 |  0 |      6 |   0 |   0.1949 |   8.3 |  4.599e-04 |    6
[COLLISION] Detected 1 collision pairs
[COLLISION #7] Primary: Merged(45.5M☉) + Secondary: Unclassified(30.4M☉) | q=0.668 → Merged Star(35.2M☉) | retain=0.464 (H=0.50), bh_prob=0.083
[INFO] Processed 1 collisions. Total stars: 849
  1376 |  1.3760 |     849 |  0 |  0 |  0 |      6 |   0 |   0.1977 |   7.4 |  4.557e-04 |    7
[COLLISION] Detected 1 collision pairs
[COLLISION #8] Primary: Unclassified(30.4M☉) + Secondary: Unclassified(30.4M☉) | q=1.000 → Merged Star(28.1M☉) | retain=0.463 (H=0.50), bh_prob=0.100
[INFO] Processed 1 collisions. Total stars: 848
  1379 |  1.3790 |     848 |  0 |  0 |  0 |      7 |   0 |   0.2003 |   8.0 |  4.573e-04 |    8
  1380 |  1.3800 |     848 |  0 |  0 |  0 |      7 |   0 |   0.2015 |   7.6 |  4.563e-04 |    8
  1390 |  1.3900 |     848 |  0 |  0 |  0 |      7 |   0 |   0.1997 |   7.8 |  4.507e-04 |    8
  1400 |  1.4000 |     848 |  0 |  0 |  0 |      7 |   0 |   0.1866 |   7.9 |  4.501e-04 |    8
  1410 |  1.4100 |     848 |  0 |  0 |  0 |      7 |   0 |   0.1883 |   7.5 |  4.458e-04 |    8
  1420 |  1.4200 |     848 |  0 |  0 |  0 |      7 |   0 |   0.1955 |   7.8 |  4.459e-04 |    8
  1430 |  1.4300 |     848 |  0 |  0 |  0 |      7 |   0 |   0.2006 |   7.7 |  4.410e-04 |    8
  1440 |  1.4400 |     848 |  0 |  0 |  0 |      7 |   0 |   0.2012 |   7.4 |  4.385e-04 |    8
  1450 |  1.4500 |     848 |  0 |  0 |  0 |      7 |   0 |   0.2002 |   7.7 |  4.377e-04 |    8
  1460 |  1.4600 |     848 |  0 |  0 |  0 |      7 |   0 |   0.1924 |   8.1 |  4.407e-04 |    8
  1470 |  1.4700 |     848 |  0 |  0 |  0 |      7 |   0 |   0.2025 |   7.4 |  4.331e-04 |    8
  1480 |  1.4800 |     848 |  0 |  0 |  0 |      7 |   0 |   0.2040 |   7.5 |  4.325e-04 |    8
[COLLISION] Detected 1 collision pairs
[COLLISION #9] Primary: Merged(67.3M☉) + Secondary: Unclassified(30.4M☉) | q=0.451 → Merged Star(45.7M☉) | retain=0.468 (H=0.50), bh_prob=0.103
[INFO] Processed 1 collisions. Total stars: 847
  1489 |  1.4890 |     847 |  0 |  0 |  0 |      7 |   0 |   0.1886 |   8.1 |  4.339e-04 |    9
  1490 |  1.4900 |     847 |  0 |  0 |  0 |      7 |   0 |   0.1861 |   7.9 |  4.336e-04 |    9
[COLLISION] Detected 1 collision pairs
[COLLISION #10] Primary: O5-6 la+(52.7M☉) + Secondary: Unclassified(30.4M☉) | q=0.576 → Merged Star(54.1M☉) | retain=0.651 (H=0.70), bh_prob=0.109
[INFO] Processed 1 collisions. Total stars: 846
  1493 |  1.4930 |     846 |  0 |  0 |  0 |      8 |   0 |   0.1870 |   7.7 |  4.308e-04 |   10
[COLLISION] Detected 1 collision pairs
[COLLISION #11] Primary: Unclassified(30.4M☉) + Secondary: Unclassified(30.4M☉) | q=1.000 → Merged Star(28.1M☉) | retain=0.463 (H=0.50), bh_prob=0.100
[INFO] Processed 1 collisions. Total stars: 845
  1494 |  1.4940 |     845 |  0 |  0 |  0 |      9 |   0 |   0.1849 |   7.8 |  4.293e-04 |   11
  1500 |  1.5000 |     845 |  0 |  0 |  0 |      9 |   0 |   0.1980 |   7.5 |  4.279e-04 |   11
  1510 |  1.5100 |     845 |  0 |  0 |  0 |      9 |   0 |   0.2059 |   7.5 |  4.271e-04 |   11
  1520 |  1.5200 |     845 |  0 |  0 |  0 |      9 |   0 |   0.2102 |   7.3 |  4.235e-04 |   11
  1530 |  1.5300 |     845 |  0 |  0 |  0 |      9 |   0 |   0.2228 |   7.0 |  4.216e-04 |   11
  1540 |  1.5400 |     845 |  0 |  0 |  0 |      9 |   0 |   0.2261 |   7.1 |  4.227e-04 |   11
  1550 |  1.5500 |     845 |  0 |  0 |  0 |      9 |   0 |   0.2181 |   7.5 |  4.195e-04 |   11
  1560 |  1.5600 |     845 |  0 |  0 |  0 |      9 |   0 |   0.2091 |   7.5 |  4.176e-04 |   11
  1570 |  1.5700 |     845 |  0 |  0 |  0 |      9 |   0 |   0.2006 |   7.6 |  4.166e-04 |   11
  1580 |  1.5800 |     845 |  0 |  0 |  0 |      9 |   0 |   0.1966 |   7.3 |  4.165e-04 |   11
  1590 |  1.5900 |     845 |  0 |  0 |  0 |      9 |   0 |   0.2065 |   7.7 |  4.148e-04 |   11
  1600 |  1.6000 |     845 |  0 |  0 |  0 |      9 |   0 |   0.2150 |   7.4 |  4.156e-04 |   11
[COLLISION] Detected 1 collision pairs
[COLLISION #12] Primary: O6-8 V(48.5M☉) + Secondary: Unclassified(30.4M☉) | q=0.627 → Merged Star(51.3M☉) | retain=0.650 (H=0.70), bh_prob=0.081
[INFO] Processed 1 collisions. Total stars: 844
  1604 |  1.6040 |     844 |  0 |  0 |  0 |     10 |   0 |   0.2088 |   7.7 |  4.148e-04 |   12
  1610 |  1.6100 |     844 |  0 |  0 |  0 |     10 |   0 |   0.2056 |   7.4 |  4.135e-04 |   12
  1620 |  1.6200 |     844 |  0 |  0 |  0 |     10 |   0 |   0.2067 |   7.7 |  4.129e-04 |   12
  1630 |  1.6300 |     844 |  0 |  0 |  0 |     10 |   0 |   0.1995 |   7.8 |  4.108e-04 |   12
  1640 |  1.6400 |     844 |  0 |  0 |  0 |     10 |   0 |   0.2149 |   7.3 |  4.119e-04 |   12
